timestamp,source,crypto,price,currency,sellprice,buyprice,otherfeeds
Tue Nov 25 07:14:11 EST 2014,btce,ppc,0.751,USD,1.33922503,1.32391212,{ feed : btce - price : 0.751}  { feed : coinmarketcap_ne - price : 0.76823}  { feed : coinmarketcap_no - price : 0.771129}  

Tue Nov 25 07:26:23 EST 2014,btce,ppc,0.747,USD,1.34639625,1.33100134,{ feed : btce - price : 0.747}  { feed : coinmarketcap_ne - price : 0.766865}  { feed : coinmarketcap_no - price : 0.767403}  

Tue Nov 25 07:29:26 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.766865}  { feed : coinmarketcap_no - price : 0.767403}  

Tue Nov 25 07:34:31 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.766833}  { feed : coinmarketcap_no - price : 0.766865}  

Tue Nov 25 07:37:34 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.768214}  { feed : coinmarketcap_no - price : 0.766833}  

Tue Nov 25 07:40:37 EST 2014,btce,ppc,0.747,USD,1.34639625,1.33100134,{ feed : btce - price : 0.747}  { feed : coinmarketcap_ne - price : 0.766786}  { feed : coinmarketcap_no - price : 0.768214}  

Tue Nov 25 07:43:40 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.766786}  { feed : coinmarketcap_no - price : 0.768214}  

Tue Nov 25 07:46:43 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.765269}  { feed : coinmarketcap_no - price : 0.766786}  

Tue Nov 25 07:54:51 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.765091}  { feed : coinmarketcap_no - price : 0.765269}  

Tue Nov 25 07:57:54 EST 2014,btce,ppc,0.755,USD,1.3321298,1.31689801,{ feed : btce - price : 0.755}  { feed : coinmarketcap_ne - price : 0.765721}  { feed : coinmarketcap_no - price : 0.765091}  

Tue Nov 25 08:01:58 EST 2014,btce,ppc,0.756,USD,1.33036772,1.31515608,{ feed : btce - price : 0.756}  { feed : coinmarketcap_ne - price : 0.766395}  { feed : coinmarketcap_no - price : 0.765721}  

Tue Nov 25 08:05:01 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.766395}  { feed : coinmarketcap_no - price : 0.765721}  

Tue Nov 25 08:08:04 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.768056}  { feed : coinmarketcap_no - price : 0.766395}  

Tue Nov 25 08:33:29 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.751293}  { feed : coinmarketcap_no - price : 0.760306}  

Tue Nov 25 08:49:45 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.750037}  { feed : coinmarketcap_no - price : 0.752036}  

Tue Nov 25 08:55:51 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.754351}  { feed : coinmarketcap_no - price : 0.750769}  

Tue Nov 25 09:05:00 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.755555}  { feed : coinmarketcap_no - price : 0.754351}  

Tue Nov 25 09:13:08 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.756126}  { feed : coinmarketcap_no - price : 0.755724}  

Tue Nov 25 09:47:42 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.747732}  { feed : coinmarketcap_no - price : 0.748494}  

Tue Nov 25 10:06:00 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.747137}  { feed : coinmarketcap_no - price : 0.746285}  

Tue Nov 25 10:28:22 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.750029}  { feed : coinmarketcap_no - price : 0.755581}  

Tue Nov 25 10:49:43 EST 2014,btce,ppc,0.747,USD,1.34639625,1.33100134,{ feed : btce - price : 0.747}  { feed : coinmarketcap_ne - price : 0.754585}  { feed : coinmarketcap_no - price : 0.754394}  

Tue Nov 25 11:14:07 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.748896}  { feed : coinmarketcap_no - price : 0.75358}  

Tue Nov 25 11:18:11 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.748524}  { feed : coinmarketcap_no - price : 0.748896}  

Tue Nov 25 11:25:18 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.747819}  { feed : coinmarketcap_no - price : 0.747981}  

Tue Nov 25 11:28:21 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.747819}  { feed : coinmarketcap_no - price : 0.747981}  

Tue Nov 25 11:31:24 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.748293}  { feed : coinmarketcap_no - price : 0.747819}  

Tue Nov 25 11:36:29 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.749352}  { feed : coinmarketcap_no - price : 0.748293}  

Tue Nov 25 11:39:32 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.749352}  { feed : coinmarketcap_no - price : 0.748293}  

Tue Nov 25 11:49:42 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.748532}  { feed : coinmarketcap_no - price : 0.747072}  

Tue Nov 25 11:54:47 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.747459}  { feed : coinmarketcap_no - price : 0.748532}  

Tue Nov 25 12:03:57 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.744253}  { feed : coinmarketcap_no - price : 0.746441}  

Tue Nov 25 12:06:59 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.744558}  { feed : coinmarketcap_no - price : 0.744253}  

Tue Nov 25 12:14:06 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.744558}  { feed : coinmarketcap_no - price : 0.744558}  

Tue Nov 25 12:16:08 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.744558}  { feed : coinmarketcap_no - price : 0.744558}  

Tue Nov 25 12:19:11 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.744558}  { feed : coinmarketcap_no - price : 0.744558}  

Tue Nov 25 12:22:14 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.744558}  { feed : coinmarketcap_no - price : 0.744558}  

Tue Nov 25 12:49:41 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.74352}  { feed : coinmarketcap_no - price : 0.744707}  

Tue Nov 25 13:00:52 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.745172}  { feed : coinmarketcap_no - price : 0.744873}  

Tue Nov 25 13:03:55 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.745172}  { feed : coinmarketcap_no - price : 0.744873}  

Tue Nov 25 13:11:02 EST 2014,btce,ppc,0.728,USD,1.38153571,1.36573901,{ feed : btce - price : 0.728}  { feed : coinmarketcap_ne - price : 0.743916}  { feed : coinmarketcap_no - price : 0.745697}  

Tue Nov 25 13:14:05 EST 2014,btce,ppc,0.734,USD,1.37024251,1.35457493,{ feed : btce - price : 0.734}  { feed : coinmarketcap_ne - price : 0.743916}  { feed : coinmarketcap_no - price : 0.745697}  

Tue Nov 25 13:17:08 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.74}  { feed : coinmarketcap_no - price : 0.743916}  

Tue Nov 25 14:05:56 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.742449}  { feed : coinmarketcap_no - price : 0.742931}  

Tue Nov 25 14:21:11 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.740508}  { feed : coinmarketcap_no - price : 0.740617}  

Tue Nov 25 14:45:35 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.739468}  { feed : coinmarketcap_no - price : 0.739516}  

Tue Nov 25 15:04:54 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.741215}  { feed : coinmarketcap_no - price : 0.738695}  

Tue Nov 25 15:28:17 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.742026}  { feed : coinmarketcap_no - price : 0.742523}  

Tue Nov 25 15:31:20 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.744571}  { feed : coinmarketcap_no - price : 0.742026}  

Tue Nov 25 15:34:23 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.744571}  { feed : coinmarketcap_no - price : 0.742026}  

Tue Nov 25 15:39:28 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.746503}  { feed : coinmarketcap_no - price : 0.744571}  

Tue Nov 25 15:42:31 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.746495}  { feed : coinmarketcap_no - price : 0.746503}  

Tue Nov 25 16:14:02 EST 2014,btce,ppc,0.745,USD,1.35001074,1.3345745,{ feed : btce - price : 0.745}  { feed : coinmarketcap_ne - price : 0.752025}  { feed : coinmarketcap_no - price : 0.75201}  

Tue Nov 25 16:32:20 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.745194}  { feed : coinmarketcap_no - price : 0.743219}  

Tue Nov 25 16:44:32 EST 2014,btce,ppc,0.745,USD,1.35001074,1.3345745,{ feed : btce - price : 0.745}  { feed : coinmarketcap_ne - price : 0.7447}  { feed : coinmarketcap_no - price : 0.743157}  

Tue Nov 25 17:00:49 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.746264}  { feed : coinmarketcap_no - price : 0.746582}  

Tue Nov 25 17:07:55 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.742855}  { feed : coinmarketcap_no - price : 0.746264}  

Tue Nov 25 18:00:47 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.748855}  { feed : coinmarketcap_no - price : 0.742553}  

Tue Nov 25 18:26:12 EST 2014,btce,ppc,0.745,USD,1.35001074,1.3345745,{ feed : btce - price : 0.745}  { feed : coinmarketcap_ne - price : 0.74833}  { feed : coinmarketcap_no - price : 0.750437}  

Tue Nov 25 18:29:15 EST 2014,btce,ppc,0.748,USD,1.34459626,1.32922193,{ feed : btce - price : 0.748}  { feed : coinmarketcap_ne - price : 0.74833}  { feed : coinmarketcap_no - price : 0.750437}  

Tue Nov 25 18:41:27 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.748246}  { feed : coinmarketcap_no - price : 0.747922}  

Tue Nov 25 19:01:47 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.749448}  { feed : coinmarketcap_no - price : 0.750052}  

Tue Nov 25 19:08:54 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.748529}  { feed : coinmarketcap_no - price : 0.749448}  

Tue Nov 25 19:12:58 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.748147}  { feed : coinmarketcap_no - price : 0.748529}  

Tue Nov 25 19:19:04 EST 2014,btce,ppc,0.735,USD,1.36837823,1.35273197,{ feed : btce - price : 0.735}  { feed : coinmarketcap_ne - price : 0.745346}  { feed : coinmarketcap_no - price : 0.748147}  

Tue Nov 25 19:23:08 EST 2014,btce,ppc,0.732,USD,1.37398634,1.35827596,{ feed : btce - price : 0.732}  { feed : coinmarketcap_ne - price : 0.744271}  { feed : coinmarketcap_no - price : 0.745346}  

Tue Nov 25 19:39:24 EST 2014,btce,ppc,0.738,USD,1.36281572,1.34723306,{ feed : btce - price : 0.738}  { feed : coinmarketcap_ne - price : 0.736634}  { feed : coinmarketcap_no - price : 0.735976}  

Tue Nov 25 19:42:27 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.73629}  { feed : coinmarketcap_no - price : 0.736634}  

Tue Nov 25 19:45:30 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.737996}  { feed : coinmarketcap_no - price : 0.73629}  

Tue Nov 25 19:50:35 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.74016}  { feed : coinmarketcap_no - price : 0.737996}  

Tue Nov 25 19:53:38 EST 2014,btce,ppc,0.738,USD,1.36281572,1.34723306,{ feed : btce - price : 0.738}  { feed : coinmarketcap_ne - price : 0.74016}  { feed : coinmarketcap_no - price : 0.737996}  

Tue Nov 25 20:37:21 EST 2014,btce,ppc,0.734,USD,1.37024251,1.35457493,{ feed : btce - price : 0.734}  { feed : coinmarketcap_ne - price : 0.74096}  { feed : coinmarketcap_no - price : 0.74008}  

Tue Nov 25 20:59:43 EST 2014,btce,ppc,0.738,USD,1.36281572,1.34723306,{ feed : btce - price : 0.738}  { feed : coinmarketcap_ne - price : 0.739968}  { feed : coinmarketcap_no - price : 0.739804}  

Tue Nov 25 21:03:48 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.739195}  { feed : coinmarketcap_no - price : 0.739968}  

Tue Nov 25 21:24:07 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.743871}  { feed : coinmarketcap_no - price : 0.743707}  

Tue Nov 25 21:33:16 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.742365}  { feed : coinmarketcap_no - price : 0.744383}  

Tue Nov 25 21:39:22 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.743346}  { feed : coinmarketcap_no - price : 0.742365}  

Tue Nov 25 22:05:48 EST 2014,btce,ppc,0.734,USD,1.37024251,1.35457493,{ feed : btce - price : 0.734}  { feed : coinmarketcap_ne - price : 0.741049}  { feed : coinmarketcap_no - price : 0.740563}  

Tue Nov 25 22:19:01 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.738659}  { feed : coinmarketcap_no - price : 0.738767}  

Tue Nov 25 22:22:04 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.738252}  { feed : coinmarketcap_no - price : 0.738659}  

Tue Nov 25 22:29:11 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.744012}  { feed : coinmarketcap_no - price : 0.738252}  

Tue Nov 25 23:24:05 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.745357}  { feed : coinmarketcap_no - price : 0.740489}  

Tue Nov 25 23:42:24 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.743625}  { feed : coinmarketcap_no - price : 0.743745}  

Tue Nov 25 23:46:27 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.742774}  { feed : coinmarketcap_no - price : 0.743625}  

Wed Nov 26 00:30:10 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.74384}  { feed : coinmarketcap_no - price : 0.74384}  

Wed Nov 26 00:51:32 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.74463}  { feed : coinmarketcap_no - price : 0.745167}  

Wed Nov 26 01:04:44 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.744745}  { feed : coinmarketcap_no - price : 0.744859}  

Wed Nov 26 01:31:11 EST 2014,btce,ppc,0.739,USD,1.36097158,1.34541001,{ feed : btce - price : 0.739}  { feed : coinmarketcap_ne - price : 0.741123}  { feed : coinmarketcap_no - price : 0.740987}  

Wed Nov 26 02:12:52 EST 2014,btce,ppc,0.74,USD,1.35913243,1.34359189,{ feed : btce - price : 0.74}  { feed : coinmarketcap_ne - price : 0.742493}  { feed : coinmarketcap_no - price : 0.740894}  

Wed Nov 26 02:25:04 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.742735}  { feed : coinmarketcap_no - price : 0.742735}  

Wed Nov 26 02:28:07 EST 2014,btce,ppc,0.743,USD,1.35364468,1.33816689,{ feed : btce - price : 0.743}  { feed : coinmarketcap_ne - price : 0.742721}  { feed : coinmarketcap_no - price : 0.742735}  

Wed Nov 26 02:32:11 EST 2014,btce,ppc,0.742,USD,1.355469,1.33997035,{ feed : btce - price : 0.742}  { feed : coinmarketcap_ne - price : 0.741397}  { feed : coinmarketcap_no - price : 0.742721}  

Wed Nov 26 02:35:13 EST 2014,btce,ppc,0.737,USD,1.36466486,1.34906106,{ feed : btce - price : 0.737}  { feed : coinmarketcap_ne - price : 0.741397}  { feed : coinmarketcap_no - price : 0.741397}  

Wed Nov 26 02:53:31 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.736441}  { feed : coinmarketcap_no - price : 0.737735}  

Wed Nov 26 03:02:41 EST 2014,btce,ppc,0.738,USD,1.36281572,1.34723306,{ feed : btce - price : 0.738}  { feed : coinmarketcap_ne - price : 0.736566}  { feed : coinmarketcap_no - price : 0.736772}  

Wed Nov 26 03:11:50 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.736579}  { feed : coinmarketcap_no - price : 0.736026}  

Wed Nov 26 03:44:22 EST 2014,btce,ppc,0.738,USD,1.36281572,1.34723306,{ feed : btce - price : 0.738}  { feed : coinmarketcap_ne - price : 0.734924}  { feed : coinmarketcap_no - price : 0.734144}  

Wed Nov 26 03:53:31 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.734666}  { feed : coinmarketcap_no - price : 0.735182}  

Wed Nov 26 04:09:47 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.730473}  { feed : coinmarketcap_no - price : 0.732441}  

Wed Nov 26 04:12:50 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.731378}  { feed : coinmarketcap_no - price : 0.730473}  

Wed Nov 26 04:32:09 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.733106}  { feed : coinmarketcap_no - price : 0.73394}  

Wed Nov 26 04:56:33 EST 2014,btce,ppc,0.731,USD,1.37586594,1.36013406,{ feed : btce - price : 0.731}  { feed : coinmarketcap_ne - price : 0.736548}  { feed : coinmarketcap_no - price : 0.734314}  

Wed Nov 26 05:00:37 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.733904}  { feed : coinmarketcap_no - price : 0.736548}  

Wed Nov 26 05:06:43 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.735176}  { feed : coinmarketcap_no - price : 0.733904}  

Wed Nov 26 05:09:46 EST 2014,btce,ppc,0.727,USD,1.38343604,1.36761761,{ feed : btce - price : 0.727}  { feed : coinmarketcap_ne - price : 0.735176}  { feed : coinmarketcap_no - price : 0.733904}  

Wed Nov 26 05:34:10 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.73067}  { feed : coinmarketcap_no - price : 0.732415}  

Wed Nov 26 05:37:13 EST 2014,btce,ppc,0.728,USD,1.38153571,1.36573901,{ feed : btce - price : 0.728}  { feed : coinmarketcap_ne - price : 0.72921}  { feed : coinmarketcap_no - price : 0.73067}  

Wed Nov 26 05:44:20 EST 2014,btce,ppc,0.729,USD,1.3796406,1.36386557,{ feed : btce - price : 0.729}  { feed : coinmarketcap_ne - price : 0.729974}  { feed : coinmarketcap_no - price : 0.72921}  

Wed Nov 26 05:54:30 EST 2014,btce,ppc,0.727,USD,1.38343604,1.36761761,{ feed : btce - price : 0.727}  { feed : coinmarketcap_ne - price : 0.732302}  { feed : coinmarketcap_no - price : 0.731774}  

Wed Nov 26 06:26:01 EST 2014,btce,ppc,0.728,USD,1.38153571,1.36573901,{ feed : btce - price : 0.728}  { feed : coinmarketcap_ne - price : 0.730176}  { feed : coinmarketcap_no - price : 0.729735}  

Wed Nov 26 06:50:25 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.730854}  { feed : coinmarketcap_no - price : 0.729981}  

Wed Nov 26 07:16:51 EST 2014,btce,ppc,0.731,USD,1.37586594,1.36013406,{ feed : btce - price : 0.731}  { feed : coinmarketcap_ne - price : 0.736287}  { feed : coinmarketcap_no - price : 0.736121}  

Wed Nov 26 07:19:54 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.736287}  { feed : coinmarketcap_no - price : 0.736121}  

Wed Nov 26 07:36:10 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.737674}  { feed : coinmarketcap_no - price : 0.738366}  

Wed Nov 26 07:57:31 EST 2014,btce,ppc,0.733,USD,1.37211187,1.35642292,{ feed : btce - price : 0.733}  { feed : coinmarketcap_ne - price : 0.73582}  { feed : coinmarketcap_no - price : 0.736508}  

Wed Nov 26 08:20:54 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.736547}  { feed : coinmarketcap_no - price : 0.736176}  

Wed Nov 26 08:41:14 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.735546}  { feed : coinmarketcap_no - price : 0.736475}  

Wed Nov 26 08:44:17 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.735546}  { feed : coinmarketcap_no - price : 0.736475}  

Wed Nov 26 09:41:13 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.736688}  { feed : coinmarketcap_no - price : 0.736931}  

Wed Nov 26 09:44:16 EST 2014,btce,ppc,0.735,USD,1.36837823,1.35273197,{ feed : btce - price : 0.735}  { feed : coinmarketcap_ne - price : 0.736688}  { feed : coinmarketcap_no - price : 0.736931}  

Wed Nov 26 10:19:51 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.74211}  { feed : coinmarketcap_no - price : 0.742366}  

Wed Nov 26 10:32:03 EST 2014,btce,ppc,0.73,USD,1.37775068,1.36199726,{ feed : btce - price : 0.73}  { feed : coinmarketcap_ne - price : 0.739882}  { feed : coinmarketcap_no - price : 0.739883}  

Wed Nov 26 10:37:08 EST 2014,btce,ppc,0.736,USD,1.36651902,1.35089402,{ feed : btce - price : 0.736}  { feed : coinmarketcap_ne - price : 0.738777}  { feed : coinmarketcap_no - price : 0.739882}  

Wed Nov 26 10:48:19 EST 2014,btce,ppc,0.735,USD,1.36837823,1.35273197,{ feed : btce - price : 0.735}  { feed : coinmarketcap_ne - price : 0.74323}  { feed : coinmarketcap_no - price : 0.740867}  

